Date,Open,High,Low,Close,Adj Close,Volume
2018-06-18,1191.869995,1204.589966,1173.699951,1198.229980,1198.229980,186663145
2018-06-19,1206.020020,1238.930054,1198.699951,1228.880005,1228.880005,169490423
2018-06-20,1225.359985,1227.189941,1196.189941,1203.479980,1203.479980,179106924
2018-06-21,1211.390015,1221.479980,1188.439941,1192.109985,1192.109985,186478977
2018-06-22,1066.540039,1068.180054,999.210022,1018.099976,1018.099976,209187327
2018-06-23,1069.719971,1086.109985,1053.329956,1070.579956,1070.579956,199577255
2018-06-24,1070.750000,1074.199951,989.650024,1049.180054,1049.180054,251738864
2018-06-25,1055.150024,1077.709961,1044.739990,1049.939941,1049.939941,186669137
2018-06-26,1012.080017,1013.760010,960.219971,961.059998,961.059998,167155070
2018-06-27,960.309998,980.369995,951.119995,972.010010,972.010010,153967151
2018-06-28,923.690002,929.250000,879.219971,891.919983,891.919983,154717036
2018-06-29,919.690002,981.109985,909.859985,948.349976,948.349976,162633565
2018-06-30,979.030029,1016.270020,965.489990,991.729980,991.729980,152735900
2018-07-01,984.030029,984.869995,961.340027,974.789978,974.789978,123550908
2018-07-02,1030.040039,1066.449951,1020.270020,1048.689941,1048.689941,140583249
2018-07-03,1026.510010,1081.260010,1008.250000,1009.119995,1009.119995,155025726
2018-07-04,1007.729980,1044.189941,996.450012,1005.130005,1005.130005,164601134
2018-07-05,1008.950012,1025.510010,961.030029,991.530029,991.530029,175418304
2018-07-06,985.070007,985.940002,939.200012,960.840027,960.840027,167689188
2018-07-07,996.719971,1024.550049,979.659973,1024.550049,1024.550049,237209348
2018-07-08,1020.919983,1031.650024,994.070007,1001.229980,1001.229980,150426447
2018-07-09,992.619995,995.280029,972.219971,973.099976,973.099976,156837621
2018-07-10,940.250000,947.109985,930.820007,933.400024,933.400024,147673998
2018-07-11,940.140015,960.859985,937.549988,953.960022,953.960022,161357879
2018-07-12,922.690002,923.520020,908.489990,917.679993,917.679993,134373496
2018-07-13,937.929993,962.679993,937.929993,951.590027,951.590027,161342931
2018-07-14,949.150024,957.659973,944.039978,954.260010,954.260010,132754771
2018-07-15,964.520020,984.309998,961.940002,980.000000,980.000000,150844677
2018-07-16,1013.440002,1076.619995,1006.320007,1062.380005,1062.380005,176518580
2018-07-17,1177.020020,1184.900024,1109.000000,1127.729980,1127.729980,193312183
2018-07-18,1124.459961,1172.020020,1099.699951,1108.609985,1108.609985,188167146
2018-07-19,1121.170044,1131.189941,1095.119995,1105.140015,1105.140015,209391096
2018-07-20,1101.180054,1101.180054,1040.280029,1042.280029,1042.280029,195808182
2018-07-21,1045.760010,1076.810059,1030.729980,1066.790039,1066.790039,184037308
2018-07-22,1056.920044,1079.750000,1049.969971,1054.939941,1054.939941,198977423
2018-07-23,1100.609985,1122.359985,1050.910034,1051.949951,1051.949951,195783548
2018-07-24,1147.369995,1211.739990,1128.729980,1166.569946,1166.569946,270074172
2018-07-25,1127.609985,1139.609985,1103.589966,1111.229980,1111.229980,220295480
2018-07-26,1071.359985,1091.349976,1053.469971,1066.099976,1066.099976,184795855
2018-07-27,1103.520020,1107.869995,1086.109985,1091.550049,1091.550049,169598839
2018-07-28,1089.359985,1095.869995,1072.410034,1086.099976,1086.099976,189873533
2018-07-29,1096.560059,1113.000000,1075.939941,1107.520020,1107.520020,200725385
2018-07-30,1107.689941,1108.790039,1077.969971,1093.000000,1093.000000,193854818
2018-07-31,1038.219971,1046.859985,1023.950012,1043.739990,1043.739990,189724700
2018-08-01,1018.010010,1028.170044,993.630005,1026.140015,1026.140015,227001572
2018-08-02,1028.189941,1030.229980,980.450012,988.390015,988.390015,211855317
2018-08-03,967.369995,977.929993,956.409973,973.739990,973.739990,183246874
2018-08-04,922.489990,944.859985,909.929993,937.020020,937.020020,173285526
2018-08-05,947.789978,967.169983,945.400024,963.349976,963.349976,171019267
2018-08-06,953.320007,955.200012,935.739990,941.320007,941.320007,171880927
2018-08-07,926.880005,939.630005,897.200012,909.669983,909.669983,174170166
2018-08-08,861.750000,864.039978,803.580017,823.150024,823.150024,166715969
2018-08-09,846.049988,859.369995,837.090027,843.700012,843.700012,135198993
2018-08-10,805.429993,808.809998,795.570007,801.799988,801.799988,149588322
2018-08-11,789.270020,789.530029,759.650024,768.849976,768.849976,148808887
2018-08-12,789.270020,802.369995,784.809998,789.880005,789.880005,153716185
2018-08-13,784.919983,789.520020,730.390015,738.210022,738.210022,124752366
2018-08-14,724.679993,725.020020,677.119995,702.169983,702.169983,123248508
2018-08-15,707.650024,724.830017,687.890015,700.520020,700.520020,110416880
2018-08-16,715.450012,732.030029,706.679993,717.380005,717.380005,139740229
2018-08-17,723.809998,811.619995,722.130005,811.169983,811.169983,126924613
2018-08-18,803.859985,810.260010,745.700012,759.559998,759.559998,107062215
